"company_type","name","type","dia_chi","street","street2","city","zip","country_id","vat","function","phone","email","title","user_id","company_id","pricelist","property_account_payable_id","property_account_receivable_id"
"person","Trần Trung Hạnh Hoàn","contact","số 871, hẻm 64, đường Lân Diễm, phường Tân Thới Hiệp, quận Quận 12, thành phố Hồ Chí Minh","số 871, hẻm 64","đường Lân Diễm, phường Tân Thới Hiệp, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0969616253","trantrunghanhhoan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Vinh Thuận","contact","số 994, xóm 7, thôn 4, xã Liên Hà, huyện Đông Anh, thành phố Hà Nội","số 994, xóm 7","thôn 4, xã Liên Hà, huyện Đông Anh","Hà Nội","100000","84","","Chủ shop","0917127233","nguyenvinhthuan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Hằng Hiển Khởi","contact","số 154, hẻm Ly Việt, đường Nguyễn Lâm Thu, phường Tân Thuận Đông, quận Quận 7, thành phố Hồ Chí Minh","số 154, hẻm Ly Việt","đường Nguyễn Lâm Thu, phường Tân Thuận Đông, quận Quận 7","Hồ Chí Minh","700000","84","","Chủ shop","0992027086","lehanghienkhoi@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Mộng","contact","số 470, hẻm 98, đường Diệu Trân, phường Đông Hưng Thuận, quận Quận 12, thành phố Hồ Chí Minh","số 470, hẻm 98","đường Diệu Trân, phường Đông Hưng Thuận, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0901946313","lemong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Dương Xuân Tài Tâm","contact","số 373, xóm 4, thôn Huyền Tịnh, xã Văn Tự, huyện Thường Tín, thành phố Hà Nội","số 373, xóm 4","thôn Huyền Tịnh, xã Văn Tự, huyện Thường Tín","Hà Nội","100000","84","","Chủ shop","0996263554","duongxuantaitam@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Ân Ly","contact","số 347, đường Nguyễn Văn Mỹ, phường Hiệp Thành, quận Quận 12, thành phố Hồ Chí Minh","số 347, đường Nguyễn Văn Mỹ","phường Hiệp Thành, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0993242259","phamanly@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Hoan Tịnh","contact","số 878, đường Trần Nhã Khuê, phường Sài Đồng, quận Long Biên, thành phố Hà Nội","số 878, đường Trần Nhã Khuê","phường Sài Đồng, quận Long Biên","Hà Nội","100000","84","","Chủ shop","0957725043","nguyenhoantinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Mai Tất","contact","số 22, đường Liêm Tiến, phường 16, quận Gò Vấp, thành phố Hồ Chí Minh","số 22, đường Liêm Tiến","phường 16, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0994613265","nguyenmaitat@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Yên Trang","contact","số 777, xóm Bằng Vy, thôn 4, xã Việt Hùng, huyện Đông Anh, thành phố Hà Nội","số 777, xóm Bằng Vy","thôn 4, xã Việt Hùng, huyện Đông Anh","Hà Nội","100000","84","","Chủ shop","0893224233","tranyentrang@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Băng","contact","số 970, đường Lê Duy Thụy, phường Sơn Kỳ, quận Tân Phú, thành phố Hồ Chí Minh","số 970, đường Lê Duy Thụy","phường Sơn Kỳ, quận Tân Phú","Hồ Chí Minh","700000","84","","Chủ shop","0900074312","nguyenbang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Thơ Du Hảo","contact","số 622, xóm 5, thôn 4, xã Vạn Kim, huyện Mỹ Đức, thành phố Hà Nội","số 622, xóm 5","thôn 4, xã Vạn Kim, huyện Mỹ Đức","Hà Nội","100000","84","","Chủ shop","0965492671","lethoduhao@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Hiền Nguyên Hương","contact","số 722, hẻm 39, đường Phan Tài Bích, phường An Phú Đông, quận Quận 12, thành phố Hồ Chí Minh","số 722, hẻm 39","đường Phan Tài Bích, phường An Phú Đông, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0969326025","phamhiennguyenhuong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Thiếu","contact","số 203, hẻm Ðan Như, đường Trúc Tất, phường Hòa Hiệp Bắc, quận Liên Chiểu, thành phố Đà Nẵng","số 203, hẻm Ðan Như","đường Trúc Tất, phường Hòa Hiệp Bắc, quận Liên Chiểu","Đà Nẵng","550000","84","","Chủ shop","0881928686","lethieu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Sáng Bắc Hảo","contact","số 742, đường Lý Hòa, thị trấn Núi Đèo, huyện Thủy Nguyên, thành phố Hải Phòng","số 742, đường Lý Hòa","thị trấn Núi Đèo, huyện Thủy Nguyên","Hải Phòng","180000","84","","Chủ shop","0994000026","nguyensangbachao@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Cai Tiên Duyên Liên","contact","số 894, xóm 10, thôn Chinh Tôn, xã Bát Tràng, huyện Gia Lâm, thành phố Hà Nội","số 894, xóm 10","thôn Chinh Tôn, xã Bát Tràng, huyện Gia Lâm","Hà Nội","100000","84","","Chủ shop","0998921703","caitienduyenlien@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Thống Thăng","contact","số 723, đường Trần Khai Linh, phường Đông Hải 1, quận Hải An, thành phố Hải Phòng","số 723, đường Trần Khai Linh","phường Đông Hải 1, quận Hải An","Hải Phòng","180000","84","","Chủ shop","0999476650","huynhthongthang@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Thương Hoan Thuận","contact","số 591, đường Hoàng Ðan Đức, phường 3, quận Quận 8, thành phố Hồ Chí Minh","số 591, đường Hoàng Ðan Đức","phường 3, quận Quận 8","Hồ Chí Minh","700000","84","","Chủ shop","0883929278","nguyenthuonghoanthuan@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Bùi Ðại","contact","số 925, đường Thùy Uyên, phường Thụy Khuê, quận Tây Hồ, thành phố Hà Nội","số 925, đường Thùy Uyên","phường Thụy Khuê, quận Tây Hồ","Hà Nội","100000","84","","Chủ shop","0944822497","buiðai@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Lan Vượng Viễn","contact","số 540, xóm 10, thôn 2, xã Tân Nhựt, huyện Bình Chánh, thành phố Hồ Chí Minh","số 540, xóm 10","thôn 2, xã Tân Nhựt, huyện Bình Chánh","Hồ Chí Minh","700000","84","","Chủ shop","0899313705","huynhlanvuongvien@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Đỗ Thống Bích","contact","số 279, xóm 9, thôn Huấn Phượng, xã Hòa Bình, huyện Thủy Nguyên, thành phố Hải Phòng","số 279, xóm 9","thôn Huấn Phượng, xã Hòa Bình, huyện Thủy Nguyên","Hải Phòng","180000","84","","Chủ shop","0951437562","dothongbich@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Bùi Thu Huy","contact","số 522, xóm 5, thôn 10, xã Thái Sơn, huyện An Lão, thành phố Hải Phòng","số 522, xóm 5","thôn 10, xã Thái Sơn, huyện An Lão","Hải Phòng","180000","84","","Chủ shop","0991244112","buithuhuy@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Hoàn Triệu","contact","số 801, đường Nguyễn Ngà Quế, phường Tân Phú, quận Quận 9, thành phố Hồ Chí Minh","số 801, đường Nguyễn Ngà Quế","phường Tân Phú, quận Quận 9","Hồ Chí Minh","700000","84","","Chủ shop","0915645072","lehoantrieu@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê An Hảo","contact","số 943, đường Chấn Thắng, phường Cổ Nhuế 1, quận Bắc Từ Liêm, thành phố Hà Nội","số 943, đường Chấn Thắng","phường Cổ Nhuế 1, quận Bắc Từ Liêm","Hà Nội","100000","84","","Chủ shop","0994017280","leanhao@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Phượng","contact","số 457, đường Nguyễn Siêu Tài, phường 6, quận Quận 4, thành phố Hồ Chí Minh","số 457, đường Nguyễn Siêu Tài","phường 6, quận Quận 4","Hồ Chí Minh","700000","84","","Chủ shop","0997250045","nguyenphuong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Duyệt Lưu","contact","số 298, đường Trang Viết, phường 3, quận Quận 6, thành phố Hồ Chí Minh","số 298, đường Trang Viết","phường 3, quận Quận 6","Hồ Chí Minh","700000","84","","Chủ shop","0891411995","leduyetluu@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Quách Thi Ca Yến","contact","số 582, đường Trần Chính Phương, phường 7, quận Gò Vấp, thành phố Hồ Chí Minh","số 582, đường Trần Chính Phương","phường 7, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0895002736","quachthicayen@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hạ Công","contact","số 431, xóm 9, thôn Nghi Xuân, xã Tân Tiến, huyện Chương Mỹ, thành phố Hà Nội","số 431, xóm 9","thôn Nghi Xuân, xã Tân Tiến, huyện Chương Mỹ","Hà Nội","100000","84","","Chủ shop","0986425660","hacong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Tấn Công","contact","số 443, đường Huỳnh Lĩnh Minh, phường Gia Thụy, quận Long Biên, thành phố Hà Nội","số 443, đường Huỳnh Lĩnh Minh","phường Gia Thụy, quận Long Biên","Hà Nội","100000","84","","Chủ shop","0910970314","nguyentancong@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Tiến Lý Tiến","contact","số 552, xóm Thu Phượng, thôn Cương Ðăng, xã Yên Thường, huyện Gia Lâm, thành phố Hà Nội","số 552, xóm Thu Phượng","thôn Cương Ðăng, xã Yên Thường, huyện Gia Lâm","Hà Nội","100000","84","","Chủ shop","0936409443","nguyentienlytien@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Thục Ðan Thái","contact","số 597, đường Lê Hằng Hưng, phường 3, quận Quận 11, thành phố Hồ Chí Minh","số 597, đường Lê Hằng Hưng","phường 3, quận Quận 11","Hồ Chí Minh","700000","84","","Chủ shop","0991225942","tranthucðanthai@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lạc Trung","contact","số 340, đường Ðức Sương, phường 9, quận Quận 4, thành phố Hồ Chí Minh","số 340, đường Ðức Sương","phường 9, quận Quận 4","Hồ Chí Minh","700000","84","","Chủ shop","0867066582","lactrung@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Toàn","contact","số 808, hẻm 21, đường Dương Phúc Tất, phường 11, quận Bình Thạnh, thành phố Hồ Chí Minh","số 808, hẻm 21","đường Dương Phúc Tất, phường 11, quận Bình Thạnh","Hồ Chí Minh","700000","84","","Chủ shop","0997995734","huynhtoan@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Thơ An","contact","số 895, đường Hoàng Chi Tài, phường Văn Miếu, quận Đống Đa, thành phố Hà Nội","số 895, đường Hoàng Chi Tài","phường Văn Miếu, quận Đống Đa","Hà Nội","100000","84","","Chủ shop","0983561943","lethoan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Chấn Nhật","contact","số 639, đường Lê Huấn Hùng, phường 12, quận Quận 10, thành phố Hồ Chí Minh","số 639, đường Lê Huấn Hùng","phường 12, quận Quận 10","Hồ Chí Minh","700000","84","","Chủ shop","0879750222","tranchannhat@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Hoàn","contact","số 808, đường Nguyễn Chương Vinh, phường Đồng Hòa, quận Kiến An, thành phố Hải Phòng","số 808, đường Nguyễn Chương Vinh","phường Đồng Hòa, quận Kiến An","Hải Phòng","180000","84","","Chủ shop","0941706125","nguyenhoan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Đặng Triết Tuyết","contact","số 992, xóm Hảo Thụy, thôn 4, xã Hòa Phong, huyện Hòa Vang, thành phố Đà Nẵng","số 992, xóm Hảo Thụy","thôn 4, xã Hòa Phong, huyện Hòa Vang","Đà Nẵng","550000","84","","Chủ shop","0976700611","dangtriettuyet@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Quốc Chấn","contact","số 71, xóm 8, thôn 4, xã Cổ Bi, huyện Gia Lâm, thành phố Hà Nội","số 71, xóm 8","thôn 4, xã Cổ Bi, huyện Gia Lâm","Hà Nội","100000","84","","Chủ shop","0990517534","phanquocchan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Di Nghi Dạ","contact","số 157, đường Dương Thanh, phường Lạc Viên, quận Ngô Quyền, thành phố Hải Phòng","số 157, đường Dương Thanh","phường Lạc Viên, quận Ngô Quyền","Hải Phòng","180000","84","","Chủ shop","0886803683","ledinghida@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Ánh Phát Tấn","contact","số 753, đường Trần Du Danh, phường Bình Hưng Hòa B, quận Bình Tân, thành phố Hồ Chí Minh","số 753, đường Trần Du Danh","phường Bình Hưng Hòa B, quận Bình Tân","Hồ Chí Minh","700000","84","","Chủ shop","0905200842","anhphattan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Bửu Cao","contact","số 345, xóm 6, thôn Tuấn Văn, xã Đình Xuyên, huyện Gia Lâm, thành phố Hà Nội","số 345, xóm 6","thôn Tuấn Văn, xã Đình Xuyên, huyện Gia Lâm","Hà Nội","100000","84","","Chủ shop","0928739925","nguyenbuucao@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Bùi Hãn Thiện Quý","contact","số 169, đường Nguyễn Ngà Bách, phường 6, quận Quận 6, thành phố Hồ Chí Minh","số 169, đường Nguyễn Ngà Bách","phường 6, quận Quận 6","Hồ Chí Minh","700000","84","","Chủ shop","0908514914","buihanthienquy@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Thông Phượng Phúc","contact","số 685, xóm 6, thôn 4, xã Phạm Văn Cội, huyện Củ Chi, thành phố Hồ Chí Minh","số 685, xóm 6","thôn 4, xã Phạm Văn Cội, huyện Củ Chi","Hồ Chí Minh","700000","84","","Chủ shop","0967495008","nguyenthongphuongphuc@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Đặng Duyệt Sương Hào","contact","số 544, xóm 10, thôn Uy Khắc, xã Vĩnh Ngọc, huyện Đông Anh, thành phố Hà Nội","số 544, xóm 10","thôn Uy Khắc, xã Vĩnh Ngọc, huyện Đông Anh","Hà Nội","100000","84","","Chủ shop","0984984035","dangduyetsuonghao@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Bách","contact","số 317, xóm 1, thôn Ẩn Thi, xã Tân Thới Nhì, huyện Hóc Môn, thành phố Hồ Chí Minh","số 317, xóm 1","thôn Ẩn Thi, xã Tân Thới Nhì, huyện Hóc Môn","Hồ Chí Minh","700000","84","","Chủ shop","0990012857","nguyenbach@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Dạ","contact","số 409, đường Phạm Duệ Kỳ, phường 28, quận Bình Thạnh, thành phố Hồ Chí Minh","số 409, đường Phạm Duệ Kỳ","phường 28, quận Bình Thạnh","Hồ Chí Minh","700000","84","","Chủ shop","0998242462","vuda@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Thương Quảng","contact","số 209, đường Vũ Vượng Nhật, phường Mai Dịch, quận Cầu Giấy, thành phố Hà Nội","số 209, đường Vũ Vượng Nhật","phường Mai Dịch, quận Cầu Giấy","Hà Nội","100000","84","","Chủ shop","0990886046","nguyenthuongquang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Cường","contact","số 237, hẻm 36, đường Minh Kiên, phường Thạnh Mỹ Lợi, quận Quận 2, thành phố Hồ Chí Minh","số 237, hẻm 36","đường Minh Kiên, phường Thạnh Mỹ Lợi, quận Quận 2","Hồ Chí Minh","700000","84","","Chủ shop","0885994971","nguyencuong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Liêm Huyền Nguyên","contact","số 415, đường Kiên Diệu, phường 7, quận Gò Vấp, thành phố Hồ Chí Minh","số 415, đường Kiên Diệu","phường 7, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0981476254","nguyenliemhuyennguyen@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Ðoan Vũ","contact","số 409, xóm Ðông Ðức, thôn Quân Phước, xã Liên Ninh, huyện Thanh Trì, thành phố Hà Nội","số 409, xóm Ðông Ðức","thôn Quân Phước, xã Liên Ninh, huyện Thanh Trì","Hà Nội","100000","84","","Chủ shop","0999462891","tranðoanvu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Nghĩa","contact","số 80, xóm 7, thôn 9, xã Thới Xuân, huyện Cờ Đỏ, thành phố Cần Thơ","số 80, xóm 7","thôn 9, xã Thới Xuân, huyện Cờ Đỏ","Cần Thơ","900000","84","","Chủ shop","0885131115","trannghia@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Diệu Dung Hiểu","contact","số 241, đường Hoàn Loan, phường Xuân Hà, quận Thanh Khê, thành phố Đà Nẵng","số 241, đường Hoàn Loan","phường Xuân Hà, quận Thanh Khê","Đà Nẵng","550000","84","","Chủ shop","0946849057","phamdieudunghieu@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Nhiên Khải","contact","số 74, xóm Luận Thanh, thôn 4, xã Đông Thạnh, huyện Hóc Môn, thành phố Hồ Chí Minh","số 74, xóm Luận Thanh","thôn 4, xã Đông Thạnh, huyện Hóc Môn","Hồ Chí Minh","700000","84","","Chủ shop","0882421296","nguyennhienkhai@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Hậu Thiên","contact","số 839, đường Hoàng Lý Chấn, phường 12, quận Gò Vấp, thành phố Hồ Chí Minh","số 839, đường Hoàng Lý Chấn","phường 12, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0996229929","nguyenhauthien@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Xung Hưng Trung","contact","số 225, hẻm 69, đường Hồ Nghị Thục, phường 16, quận Gò Vấp, thành phố Hồ Chí Minh","số 225, hẻm 69","đường Hồ Nghị Thục, phường 16, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0961454090","xunghungtrung@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Giang Chuyên Quế","contact","số 544, đường Lê Xuyến Khôi, phường Đức Giang, quận Long Biên, thành phố Hà Nội","số 544, đường Lê Xuyến Khôi","phường Đức Giang, quận Long Biên","Hà Nội","100000","84","","Chủ shop","0971791801","phamgiangchuyenque@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Thạch Bắc Duy","contact","số 903, hẻm 61, đường Cung Diễm, phường Tân Thới Hòa, quận Tân Phú, thành phố Hồ Chí Minh","số 903, hẻm 61","đường Cung Diễm, phường Tân Thới Hòa, quận Tân Phú","Hồ Chí Minh","700000","84","","Chủ shop","0862394797","hoangthachbacduy@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Anh Tuệ Tuấn","contact","số 798, xóm Cẩn Phượng, thôn Long Vũ, xã Hòa Bắc, huyện Hòa Vang, thành phố Đà Nẵng","số 798, xóm Cẩn Phượng","thôn Long Vũ, xã Hòa Bắc, huyện Hòa Vang","Đà Nẵng","550000","84","","Chủ shop","0907025726","trananhtuetuan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Doãn Ðạt Tất","contact","số 600, đường Lê Danh Hiểu, phường Đồng Tâm, quận Hai Bà Trưng, thành phố Hà Nội","số 600, đường Lê Danh Hiểu","phường Đồng Tâm, quận Hai Bà Trưng","Hà Nội","100000","84","","Chủ shop","0990101410","doanðattat@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Ái Nguyên","contact","số 927, xóm 3, thôn Hào Giang, xã Bình Hưng, huyện Bình Chánh, thành phố Hồ Chí Minh","số 927, xóm 3","thôn Hào Giang, xã Bình Hưng, huyện Bình Chánh","Hồ Chí Minh","700000","84","","Chủ shop","0920792524","nguyenainguyen@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
